player_id,player_name,team_name,position_name,total_points,round,value,cum_points
305,Fabian Schär,Newcastle,DEF,2,19,43,18
305,Fabian Schär,Newcastle,DEF,2,22,43,20
305,Fabian Schär,Newcastle,DEF,6,23,43,26
305,Fabian Schär,Newcastle,DEF,1,24,43,27
305,Fabian Schär,Newcastle,DEF,8,25,43,35
305,Fabian Schär,Newcastle,DEF,2,26,43,37
305,Fabian Schär,Newcastle,DEF,12,27,43,49
305,Fabian Schär,Newcastle,DEF,10,28,43,59
305,Fabian Schär,Newcastle,DEF,2,28,43,61
305,Fabian Schär,Newcastle,DEF,2,29,43,63
305,Fabian Schär,Newcastle,DEF,2,29,43,65
305,Fabian Schär,Newcastle,DEF,6,31,43,71
305,Fabian Schär,Newcastle,DEF,5,32,43,76
305,Fabian Schär,Newcastle,DEF,2,33,44,78
305,Fabian Schär,Newcastle,DEF,7,33,44,85
305,Fabian Schär,Newcastle,DEF,0,34,44,85
305,Fabian Schär,Newcastle,DEF,2,35,44,87
305,Fabian Schär,Newcastle,DEF,0,36,42,87
305,Fabian Schär,Newcastle,DEF,1,37,42,88
305,Fabian Schär,Newcastle,DEF,0,38,41,88
115,Josh Brownhill,Burnley,MID,1,1,45,1
115,Josh Brownhill,Burnley,MID,2,2,45,3
115,Josh Brownhill,Burnley,MID,1,3,45,4
115,Josh Brownhill,Burnley,MID,1,4,45,5
115,Josh Brownhill,Burnley,MID,2,5,45,7
115,Josh Brownhill,Burnley,MID,2,6,45,9
115,Josh Brownhill,Burnley,MID,2,7,44,11
115,Josh Brownhill,Burnley,MID,2,8,44,13
115,Josh Brownhill,Burnley,MID,2,9,44,15
115,Josh Brownhill,Burnley,MID,2,10,44,17
115,Josh Brownhill,Burnley,MID,1,11,44,18
115,Josh Brownhill,Burnley,MID,2,12,44,20
115,Josh Brownhill,Burnley,MID,3,14,44,23
115,Josh Brownhill,Burnley,MID,2,15,44,25
115,Josh Brownhill,Burnley,MID,1,16,44,26
115,Josh Brownhill,Burnley,MID,0,20,43,26
115,Josh Brownhill,Burnley,MID,0,21,43,26
115,Josh Brownhill,Burnley,MID,2,23,43,28
115,Josh Brownhill,Burnley,MID,0,23,43,28
115,Josh Brownhill,Burnley,MID,1,24,43,29
115,Josh Brownhill,Burnley,MID,2,25,43,31
115,Josh Brownhill,Burnley,MID,9,26,43,40
115,Josh Brownhill,Burnley,MID,7,26,43,47
115,Josh Brownhill,Burnley,MID,1,27,43,48
115,Josh Brownhill,Burnley,MID,2,27,43,50
115,Josh Brownhill,Burnley,MID,2,28,43,52
115,Josh Brownhill,Burnley,MID,2,29,43,54
115,Josh Brownhill,Burnley,MID,2,31,43,56
115,Josh Brownhill,Burnley,MID,1,31,43,57
115,Josh Brownhill,Burnley,MID,2,32,43,59
115,Josh Brownhill,Burnley,MID,2,33,43,61
115,Josh Brownhill,Burnley,MID,11,33,43,72
115,Josh Brownhill,Burnley,MID,3,34,43,75
115,Josh Brownhill,Burnley,MID,10,35,43,85
115,Josh Brownhill,Burnley,MID,1,36,43,86
115,Josh Brownhill,Burnley,MID,2,37,43,88
115,Josh Brownhill,Burnley,MID,2,37,43,90
115,Josh Brownhill,Burnley,MID,2,38,43,92
343,Jan Bednarek,Southampton,DEF,0,1,45,0
343,Jan Bednarek,Southampton,DEF,1,2,45,1
343,Jan Bednarek,Southampton,DEF,0,3,45,1
343,Jan Bednarek,Southampton,DEF,0,4,44,1
343,Jan Bednarek,Southampton,DEF,9,5,44,10
343,Jan Bednarek,Southampton,DEF,2,6,44,12
343,Jan Bednarek,Southampton,DEF,1,7,44,13
343,Jan Bednarek,Southampton,DEF,5,8,44,18
343,Jan Bednarek,Southampton,DEF,1,9,44,19
343,Jan Bednarek,Southampton,DEF,8,10,44,27
343,Jan Bednarek,Southampton,DEF,8,11,44,35
343,Jan Bednarek,Southampton,DEF,0,12,44,35
343,Jan Bednarek,Southampton,DEF,-1,13,44,34
343,Jan Bednarek,Southampton,DEF,10,14,44,44
343,Jan Bednarek,Southampton,DEF,0,15,44,44
343,Jan Bednarek,Southampton,DEF,1,16,44,45
343,Jan Bednarek,Southampton,DEF,0,17,44,45
343,Jan Bednarek,Southampton,DEF,8,19,44,53
343,Jan Bednarek,Southampton,DEF,2,20,44,55
343,Jan Bednarek,Southampton,DEF,8,21,44,63
343,Jan Bednarek,Southampton,DEF,1,22,44,64
343,Jan Bednarek,Southampton,DEF,1,23,44,65
343,Jan Bednarek,Southampton,DEF,-1,24,44,64
343,Jan Bednarek,Southampton,DEF,1,25,44,65
343,Jan Bednarek,Southampton,DEF,6,26,44,71
343,Jan Bednarek,Southampton,DEF,6,27,44,77
343,Jan Bednarek,Southampton,DEF,0,28,44,77
343,Jan Bednarek,Southampton,DEF,0,28,44,77
343,Jan Bednarek,Southampton,DEF,0,29,44,77
343,Jan Bednarek,Southampton,DEF,2,31,44,79
343,Jan Bednarek,Southampton,DEF,-2,32,44,77
343,Jan Bednarek,Southampton,DEF,15,33,44,92
343,Jan Bednarek,Southampton,DEF,0,33,44,92
343,Jan Bednarek,Southampton,DEF,1,34,44,93
343,Jan Bednarek,Southampton,DEF,0,35,44,93
343,Jan Bednarek,Southampton,DEF,1,36,44,94
343,Jan Bednarek,Southampton,DEF,0,37,44,94
343,Jan Bednarek,Southampton,DEF,0,38,44,94
143,Edouard Mendy,Chelsea,GKP,6,1,60,6
143,Edouard Mendy,Chelsea,GKP,8,2,60,14
143,Edouard Mendy,Chelsea,GKP,3,3,60,17
143,Edouard Mendy,Chelsea,GKP,9,4,60,26
143,Edouard Mendy,Chelsea,GKP,0,5,60,26
143,Edouard Mendy,Chelsea,GKP,2,6,60,28
143,Edouard Mendy,Chelsea,GKP,2,7,60,30
143,Edouard Mendy,Chelsea,GKP,9,8,60,39
143,Edouard Mendy,Chelsea,GKP,6,9,61,45
143,Edouard Mendy,Chelsea,GKP,6,10,62,51
143,Edouard Mendy,Chelsea,GKP,2,11,62,53
143,Edouard Mendy,Chelsea,GKP,6,12,62,59
143,Edouard Mendy,Chelsea,GKP,2,13,63,61
143,Edouard Mendy,Chelsea,GKP,4,14,63,65
143,Edouard Mendy,Chelsea,GKP,1,15,63,66
143,Edouard Mendy,Chelsea,GKP,2,16,63,68
143,Edouard Mendy,Chelsea,GKP,2,17,63,70
143,Edouard Mendy,Chelsea,GKP,6,18,62,76
143,Edouard Mendy,Chelsea,GKP,2,19,62,78
143,Edouard Mendy,Chelsea,GKP,3,20,62,81
143,Edouard Mendy,Chelsea,GKP,2,21,62,83
143,Edouard Mendy,Chelsea,GKP,0,22,62,83
143,Edouard Mendy,Chelsea,GKP,0,22,62,83
143,Edouard Mendy,Chelsea,GKP,0,23,61,83
143,Edouard Mendy,Chelsea,GKP,6,26,61,89
143,Edouard Mendy,Chelsea,GKP,6,28,61,95
143,Edouard Mendy,Chelsea,GKP,1,28,61,96
143,Edouard Mendy,Chelsea,GKP,6,29,61,102
143,Edouard Mendy,Chelsea,GKP,0,31,61,102
143,Edouard Mendy,Chelsea,GKP,6,32,61,108
143,Edouard Mendy,Chelsea,GKP,0,33,61,108
143,Edouard Mendy,Chelsea,GKP,6,34,61,114
143,Edouard Mendy,Chelsea,GKP,2,34,61,116
143,Edouard Mendy,Chelsea,GKP,3,35,61,119
143,Edouard Mendy,Chelsea,GKP,1,36,61,120
143,Edouard Mendy,Chelsea,GKP,6,36,61,126
143,Edouard Mendy,Chelsea,GKP,2,37,61,128
143,Edouard Mendy,Chelsea,GKP,2,38,61,130
411,Aaron Cresswell,West Ham,DEF,7,1,55,7
411,Aaron Cresswell,West Ham,DEF,2,2,55,9
411,Aaron Cresswell,West Ham,DEF,5,3,55,14
411,Aaron Cresswell,West Ham,DEF,8,4,55,22
411,Aaron Cresswell,West Ham,DEF,1,5,55,23
411,Aaron Cresswell,West Ham,DEF,2,6,55,25
411,Aaron Cresswell,West Ham,DEF,1,7,55,26
411,Aaron Cresswell,West Ham,DEF,7,8,55,33
411,Aaron Cresswell,West Ham,DEF,12,9,55,45
411,Aaron Cresswell,West Ham,DEF,2,10,55,47
411,Aaron Cresswell,West Ham,DEF,1,11,55,48
411,Aaron Cresswell,West Ham,DEF,2,12,55,50
411,Aaron Cresswell,West Ham,DEF,2,13,55,52
411,Aaron Cresswell,West Ham,DEF,0,14,55,52
411,Aaron Cresswell,West Ham,DEF,0,15,54,52
411,Aaron Cresswell,West Ham,DEF,0,16,54,52
411,Aaron Cresswell,West Ham,DEF,0,17,54,52
411,Aaron Cresswell,West Ham,DEF,0,19,53,52
411,Aaron Cresswell,West Ham,DEF,0,20,53,52
411,Aaron Cresswell,West Ham,DEF,0,21,53,52
411,Aaron Cresswell,West Ham,DEF,6,21,53,58
411,Aaron Cresswell,West Ham,DEF,6,22,53,64
411,Aaron Cresswell,West Ham,DEF,2,23,53,66
411,Aaron Cresswell,West Ham,DEF,8,24,53,74
411,Aaron Cresswell,West Ham,DEF,0,25,53,74
411,Aaron Cresswell,West Ham,DEF,8,26,53,82
411,Aaron Cresswell,West Ham,DEF,7,27,53,89
411,Aaron Cresswell,West Ham,DEF,2,28,54,91
411,Aaron Cresswell,West Ham,DEF,1,29,54,92
411,Aaron Cresswell,West Ham,DEF,1,30,54,93
411,Aaron Cresswell,West Ham,DEF,9,31,54,102
411,Aaron Cresswell,West Ham,DEF,1,32,54,103
411,Aaron Cresswell,West Ham,DEF,2,33,55,105
411,Aaron Cresswell,West Ham,DEF,2,34,55,107
411,Aaron Cresswell,West Ham,DEF,0,35,55,107
411,Aaron Cresswell,West Ham,DEF,6,36,55,113
411,Aaron Cresswell,West Ham,DEF,1,37,54,114
411,Aaron Cresswell,West Ham,DEF,1,38,54,115
503,Anthony Gordon,Everton,MID,1,1,45,1
503,Anthony Gordon,Everton,MID,0,2,45,1
503,Anthony Gordon,Everton,MID,0,3,45,1
503,Anthony Gordon,Everton,MID,0,4,45,1
503,Anthony Gordon,Everton,MID,1,5,45,2
503,Anthony Gordon,Everton,MID,0,6,45,2
503,Anthony Gordon,Everton,MID,2,7,45,4
503,Anthony Gordon,Everton,MID,1,8,45,5
503,Anthony Gordon,Everton,MID,1,9,45,6
503,Anthony Gordon,Everton,MID,1,10,45,7
503,Anthony Gordon,Everton,MID,3,11,45,10
503,Anthony Gordon,Everton,MID,2,12,45,12
503,Anthony Gordon,Everton,MID,2,13,45,14
503,Anthony Gordon,Everton,MID,1,14,45,15
503,Anthony Gordon,Everton,MID,2,15,45,17
503,Anthony Gordon,Everton,MID,1,16,45,18
503,Anthony Gordon,Everton,MID,5,17,45,23
503,Anthony Gordon,Everton,MID,14,21,45,37
503,Anthony Gordon,Everton,MID,2,22,45,39
503,Anthony Gordon,Everton,MID,1,23,45,40
503,Anthony Gordon,Everton,MID,2,24,45,42
503,Anthony Gordon,Everton,MID,14,25,45,56
503,Anthony Gordon,Everton,MID,2,26,45,58
503,Anthony Gordon,Everton,MID,3,27,45,61
503,Anthony Gordon,Everton,MID,2,28,45,63
503,Anthony Gordon,Everton,MID,2,29,45,65
503,Anthony Gordon,Everton,MID,2,29,45,67
503,Anthony Gordon,Everton,MID,1,31,46,68
503,Anthony Gordon,Everton,MID,5,31,46,73
503,Anthony Gordon,Everton,MID,10,32,46,83
503,Anthony Gordon,Everton,MID,3,33,46,86
503,Anthony Gordon,Everton,MID,1,34,46,87
503,Anthony Gordon,Everton,MID,3,35,46,90
503,Anthony Gordon,Everton,MID,2,36,46,92
503,Anthony Gordon,Everton,MID,3,36,46,95
503,Anthony Gordon,Everton,MID,2,37,47,97
503,Anthony Gordon,Everton,MID,2,37,47,99
503,Anthony Gordon,Everton,MID,1,38,47,100
267,Jack Harrison,Leeds,MID,2,1,60,2
267,Jack Harrison,Leeds,MID,2,2,60,4
267,Jack Harrison,Leeds,MID,2,3,59,6
267,Jack Harrison,Leeds,MID,2,4,59,8
267,Jack Harrison,Leeds,MID,0,5,58,8
267,Jack Harrison,Leeds,MID,1,6,58,9
267,Jack Harrison,Leeds,MID,0,7,58,9
267,Jack Harrison,Leeds,MID,2,8,58,11
267,Jack Harrison,Leeds,MID,1,9,57,12
267,Jack Harrison,Leeds,MID,1,10,57,13
267,Jack Harrison,Leeds,MID,2,11,57,15
267,Jack Harrison,Leeds,MID,5,12,56,20
267,Jack Harrison,Leeds,MID,3,13,56,23
267,Jack Harrison,Leeds,MID,0,14,56,23
267,Jack Harrison,Leeds,MID,1,15,56,24
267,Jack Harrison,Leeds,MID,2,16,56,26
267,Jack Harrison,Leeds,MID,2,17,56,28
267,Jack Harrison,Leeds,MID,1,18,56,29
267,Jack Harrison,Leeds,MID,9,21,55,38
267,Jack Harrison,Leeds,MID,20,22,55,58
267,Jack Harrison,Leeds,MID,2,23,55,60
267,Jack Harrison,Leeds,MID,2,24,55,62
267,Jack Harrison,Leeds,MID,2,25,55,64
267,Jack Harrison,Leeds,MID,1,26,55,65
267,Jack Harrison,Leeds,MID,2,26,55,67
267,Jack Harrison,Leeds,MID,1,27,55,68
267,Jack Harrison,Leeds,MID,2,28,55,70
267,Jack Harrison,Leeds,MID,1,28,55,71
267,Jack Harrison,Leeds,MID,0,29,55,71
267,Jack Harrison,Leeds,MID,8,30,55,79
267,Jack Harrison,Leeds,MID,9,31,55,88
267,Jack Harrison,Leeds,MID,9,32,55,97
267,Jack Harrison,Leeds,MID,3,34,55,100
267,Jack Harrison,Leeds,MID,2,35,55,102
267,Jack Harrison,Leeds,MID,2,36,55,104
267,Jack Harrison,Leeds,MID,1,36,55,105
267,Jack Harrison,Leeds,MID,2,37,55,107
267,Jack Harrison,Leeds,MID,10,38,55,117
470,Rayan Ait Nouri,Wolves,DEF,0,1,45,0
470,Rayan Ait Nouri,Wolves,DEF,1,2,45,1
470,Rayan Ait Nouri,Wolves,DEF,0,3,44,1
470,Rayan Ait Nouri,Wolves,DEF,0,4,44,1
470,Rayan Ait Nouri,Wolves,DEF,0,5,43,1
470,Rayan Ait Nouri,Wolves,DEF,0,6,43,1
470,Rayan Ait Nouri,Wolves,DEF,0,7,43,1
470,Rayan Ait Nouri,Wolves,DEF,0,8,43,1
470,Rayan Ait Nouri,Wolves,DEF,6,9,43,7
470,Rayan Ait Nouri,Wolves,DEF,4,10,43,11
470,Rayan Ait Nouri,Wolves,DEF,1,11,43,12
470,Rayan Ait Nouri,Wolves,DEF,9,12,43,21
470,Rayan Ait Nouri,Wolves,DEF,6,13,43,27
470,Rayan Ait Nouri,Wolves,DEF,6,14,43,33
470,Rayan Ait Nouri,Wolves,DEF,6,15,43,39
470,Rayan Ait Nouri,Wolves,DEF,2,16,43,41
470,Rayan Ait Nouri,Wolves,DEF,0,17,43,41
470,Rayan Ait Nouri,Wolves,DEF,0,18,43,41
470,Rayan Ait Nouri,Wolves,DEF,0,21,43,41
470,Rayan Ait Nouri,Wolves,DEF,11,22,43,52
470,Rayan Ait Nouri,Wolves,DEF,2,23,43,54
470,Rayan Ait Nouri,Wolves,DEF,1,24,43,55
470,Rayan Ait Nouri,Wolves,DEF,5,25,44,60
470,Rayan Ait Nouri,Wolves,DEF,1,26,44,61
470,Rayan Ait Nouri,Wolves,DEF,1,26,44,62
470,Rayan Ait Nouri,Wolves,DEF,0,27,44,62
470,Rayan Ait Nouri,Wolves,DEF,0,28,44,62
470,Rayan Ait Nouri,Wolves,DEF,9,28,44,71
470,Rayan Ait Nouri,Wolves,DEF,0,29,44,71
470,Rayan Ait Nouri,Wolves,DEF,1,30,44,72
470,Rayan Ait Nouri,Wolves,DEF,0,31,44,72
470,Rayan Ait Nouri,Wolves,DEF,1,32,43,73
470,Rayan Ait Nouri,Wolves,DEF,0,34,42,73
470,Rayan Ait Nouri,Wolves,DEF,1,35,42,74
470,Rayan Ait Nouri,Wolves,DEF,1,36,41,75
470,Rayan Ait Nouri,Wolves,DEF,0,36,41,75
470,Rayan Ait Nouri,Wolves,DEF,11,37,41,86
470,Rayan Ait Nouri,Wolves,DEF,1,38,41,87
240,Diogo Jota,Liverpool,MID,8,1,75,8
240,Diogo Jota,Liverpool,MID,8,2,75,16
240,Diogo Jota,Liverpool,MID,1,3,76,17
240,Diogo Jota,Liverpool,MID,3,4,76,20
240,Diogo Jota,Liverpool,MID,3,5,77,23
240,Diogo Jota,Liverpool,MID,7,6,77,30
240,Diogo Jota,Liverpool,MID,2,7,76,32
240,Diogo Jota,Liverpool,MID,0,8,76,32
240,Diogo Jota,Liverpool,MID,11,9,75,43
240,Diogo Jota,Liverpool,MID,1,10,75,44
240,Diogo Jota,Liverpool,MID,2,11,75,46
240,Diogo Jota,Liverpool,MID,8,12,75,54
240,Diogo Jota,Liverpool,MID,14,13,76,68
240,Diogo Jota,Liverpool,MID,8,14,78,76
240,Diogo Jota,Liverpool,MID,3,15,79,79
240,Diogo Jota,Liverpool,MID,1,16,80,80
240,Diogo Jota,Liverpool,MID,7,17,80,87
240,Diogo Jota,Liverpool,MID,7,18,80,94
240,Diogo Jota,Liverpool,MID,2,20,81,96
240,Diogo Jota,Liverpool,MID,5,21,81,101
240,Diogo Jota,Liverpool,MID,3,22,83,104
240,Diogo Jota,Liverpool,MID,5,23,84,109
240,Diogo Jota,Liverpool,MID,16,24,85,125
240,Diogo Jota,Liverpool,MID,1,25,85,126
240,Diogo Jota,Liverpool,MID,0,26,84,126
240,Diogo Jota,Liverpool,MID,0,26,84,126
240,Diogo Jota,Liverpool,MID,0,28,83,126
240,Diogo Jota,Liverpool,MID,1,29,83,127
240,Diogo Jota,Liverpool,MID,6,29,83,133
240,Diogo Jota,Liverpool,MID,14,31,83,147
240,Diogo Jota,Liverpool,MID,7,32,83,154
240,Diogo Jota,Liverpool,MID,4,33,83,158
240,Diogo Jota,Liverpool,MID,3,34,83,161
240,Diogo Jota,Liverpool,MID,5,35,83,166
240,Diogo Jota,Liverpool,MID,1,36,83,167
240,Diogo Jota,Liverpool,MID,2,36,83,169
240,Diogo Jota,Liverpool,MID,5,37,83,174
240,Diogo Jota,Liverpool,MID,1,38,83,175
215,Harvey Barnes,Leicester,MID,3,1,70,3
215,Harvey Barnes,Leicester,MID,2,2,70,5
215,Harvey Barnes,Leicester,MID,2,3,69,7
215,Harvey Barnes,Leicester,MID,2,4,68,9
215,Harvey Barnes,Leicester,MID,2,5,68,11
215,Harvey Barnes,Leicester,MID,1,6,68,12
215,Harvey Barnes,Leicester,MID,4,7,67,16
215,Harvey Barnes,Leicester,MID,0,8,67,16
215,Harvey Barnes,Leicester,MID,0,9,66,16
215,Harvey Barnes,Leicester,MID,1,10,66,17
215,Harvey Barnes,Leicester,MID,10,11,65,27
215,Harvey Barnes,Leicester,MID,1,12,65,28
215,Harvey Barnes,Leicester,MID,5,13,65,33
215,Harvey Barnes,Leicester,MID,2,14,65,35
215,Harvey Barnes,Leicester,MID,8,15,65,43
215,Harvey Barnes,Leicester,MID,6,16,65,49
215,Harvey Barnes,Leicester,MID,0,19,65,49
215,Harvey Barnes,Leicester,MID,0,20,65,49
215,Harvey Barnes,Leicester,MID,4,22,65,53
215,Harvey Barnes,Leicester,MID,6,23,65,59
215,Harvey Barnes,Leicester,MID,1,24,65,60
215,Harvey Barnes,Leicester,MID,5,25,65,65
215,Harvey Barnes,Leicester,MID,0,26,65,65
215,Harvey Barnes,Leicester,MID,6,27,65,71
215,Harvey Barnes,Leicester,MID,10,28,65,81
215,Harvey Barnes,Leicester,MID,2,29,65,83
215,Harvey Barnes,Leicester,MID,5,30,65,88
215,Harvey Barnes,Leicester,MID,2,31,66,90
215,Harvey Barnes,Leicester,MID,1,32,66,91
215,Harvey Barnes,Leicester,MID,1,33,66,92
215,Harvey Barnes,Leicester,MID,11,33,66,103
215,Harvey Barnes,Leicester,MID,1,34,66,104
215,Harvey Barnes,Leicester,MID,0,35,66,104
215,Harvey Barnes,Leicester,MID,1,36,65,105
215,Harvey Barnes,Leicester,MID,9,36,65,114
215,Harvey Barnes,Leicester,MID,16,37,65,130
215,Harvey Barnes,Leicester,MID,1,37,65,131
215,Harvey Barnes,Leicester,MID,6,38,65,137
527,Trevoh Chalobah,Chelsea,DEF,14,1,50,14
527,Trevoh Chalobah,Chelsea,DEF,0,2,50,14
527,Trevoh Chalobah,Chelsea,DEF,1,3,50,15
527,Trevoh Chalobah,Chelsea,DEF,6,4,49,21
527,Trevoh Chalobah,Chelsea,DEF,0,5,49,21
527,Trevoh Chalobah,Chelsea,DEF,0,6,49,21
527,Trevoh Chalobah,Chelsea,DEF,11,7,48,32
527,Trevoh Chalobah,Chelsea,DEF,6,8,48,38
527,Trevoh Chalobah,Chelsea,DEF,6,9,48,44
527,Trevoh Chalobah,Chelsea,DEF,0,10,49,44
527,Trevoh Chalobah,Chelsea,DEF,0,11,49,44
527,Trevoh Chalobah,Chelsea,DEF,6,12,48,50
527,Trevoh Chalobah,Chelsea,DEF,2,13,48,52
527,Trevoh Chalobah,Chelsea,DEF,1,14,48,53
527,Trevoh Chalobah,Chelsea,DEF,0,15,48,53
527,Trevoh Chalobah,Chelsea,DEF,0,16,47,53
527,Trevoh Chalobah,Chelsea,DEF,1,17,47,54
527,Trevoh Chalobah,Chelsea,DEF,0,18,47,54
527,Trevoh Chalobah,Chelsea,DEF,1,19,47,55
527,Trevoh Chalobah,Chelsea,DEF,1,20,47,56
527,Trevoh Chalobah,Chelsea,DEF,1,21,47,57
527,Trevoh Chalobah,Chelsea,DEF,0,22,47,57
527,Trevoh Chalobah,Chelsea,DEF,0,22,47,57
527,Trevoh Chalobah,Chelsea,DEF,0,23,47,57
527,Trevoh Chalobah,Chelsea,DEF,0,26,47,57
527,Trevoh Chalobah,Chelsea,DEF,10,28,47,67
527,Trevoh Chalobah,Chelsea,DEF,7,28,47,74
527,Trevoh Chalobah,Chelsea,DEF,9,29,47,83
527,Trevoh Chalobah,Chelsea,DEF,0,31,47,83
527,Trevoh Chalobah,Chelsea,DEF,0,32,47,83
527,Trevoh Chalobah,Chelsea,DEF,0,33,47,83
527,Trevoh Chalobah,Chelsea,DEF,7,34,47,90
527,Trevoh Chalobah,Chelsea,DEF,0,34,47,90
527,Trevoh Chalobah,Chelsea,DEF,0,35,47,90
527,Trevoh Chalobah,Chelsea,DEF,0,36,47,90
527,Trevoh Chalobah,Chelsea,DEF,7,36,47,97
527,Trevoh Chalobah,Chelsea,DEF,2,37,47,99
527,Trevoh Chalobah,Chelsea,DEF,0,38,47,99
58,Dan Burn,Newcastle,DEF,0,1,45,0
58,Dan Burn,Newcastle,DEF,0,2,45,0
58,Dan Burn,Newcastle,DEF,0,3,45,0
58,Dan Burn,Newcastle,DEF,0,4,44,0
58,Dan Burn,Newcastle,DEF,1,5,44,1
58,Dan Burn,Newcastle,DEF,1,6,44,2
58,Dan Burn,Newcastle,DEF,6,7,44,8
58,Dan Burn,Newcastle,DEF,5,8,44,13
58,Dan Burn,Newcastle,DEF,0,9,44,13
58,Dan Burn,Newcastle,DEF,0,10,44,13
58,Dan Burn,Newcastle,DEF,0,11,44,13
58,Dan Burn,Newcastle,DEF,0,12,44,13
58,Dan Burn,Newcastle,DEF,0,13,44,13
58,Dan Burn,Newcastle,DEF,0,14,44,13
58,Dan Burn,Newcastle,DEF,2,15,44,15
58,Dan Burn,Newcastle,DEF,1,17,44,16
58,Dan Burn,Newcastle,DEF,7,19,44,23
58,Dan Burn,Newcastle,DEF,2,20,44,25
58,Dan Burn,Newcastle,DEF,8,21,44,33
58,Dan Burn,Newcastle,DEF,2,22,44,35
58,Dan Burn,Newcastle,DEF,1,22,44,36
58,Dan Burn,Newcastle,DEF,1,23,44,37
58,Dan Burn,Newcastle,DEF,0,24,44,37
58,Dan Burn,Newcastle,DEF,5,25,44,42
58,Dan Burn,Newcastle,DEF,1,26,44,43
58,Dan Burn,Newcastle,DEF,6,27,44,49
58,Dan Burn,Newcastle,DEF,2,28,44,51
58,Dan Burn,Newcastle,DEF,5,28,44,56
58,Dan Burn,Newcastle,DEF,2,29,44,58
58,Dan Burn,Newcastle,DEF,2,29,44,60
58,Dan Burn,Newcastle,DEF,-1,31,44,59
58,Dan Burn,Newcastle,DEF,8,32,44,67
58,Dan Burn,Newcastle,DEF,2,33,44,69
58,Dan Burn,Newcastle,DEF,8,33,44,77
58,Dan Burn,Newcastle,DEF,6,34,44,83
58,Dan Burn,Newcastle,DEF,2,35,44,85
58,Dan Burn,Newcastle,DEF,-1,36,44,84
58,Dan Burn,Newcastle,DEF,6,37,44,90
58,Dan Burn,Newcastle,DEF,2,38,44,92
370,Sergio Reguilón,Spurs,DEF,7,1,50,7
370,Sergio Reguilón,Spurs,DEF,6,2,50,13
370,Sergio Reguilón,Spurs,DEF,9,3,51,22
370,Sergio Reguilón,Spurs,DEF,1,4,52,23
370,Sergio Reguilón,Spurs,DEF,1,5,52,24
370,Sergio Reguilón,Spurs,DEF,4,6,52,28
370,Sergio Reguilón,Spurs,DEF,2,7,51,30
370,Sergio Reguilón,Spurs,DEF,4,8,51,34
370,Sergio Reguilón,Spurs,DEF,2,9,51,36
370,Sergio Reguilón,Spurs,DEF,0,10,51,36
370,Sergio Reguilón,Spurs,DEF,5,11,50,41
370,Sergio Reguilón,Spurs,DEF,9,12,50,50
370,Sergio Reguilón,Spurs,DEF,12,14,51,62
370,Sergio Reguilón,Spurs,DEF,0,15,52,62
370,Sergio Reguilón,Spurs,DEF,1,18,52,63
370,Sergio Reguilón,Spurs,DEF,7,19,52,70
370,Sergio Reguilón,Spurs,DEF,0,20,53,70
370,Sergio Reguilón,Spurs,DEF,6,21,54,76
370,Sergio Reguilón,Spurs,DEF,1,22,54,77
370,Sergio Reguilón,Spurs,DEF,0,23,54,77
370,Sergio Reguilón,Spurs,DEF,1,24,54,78
370,Sergio Reguilón,Spurs,DEF,0,25,54,78
370,Sergio Reguilón,Spurs,DEF,0,26,53,78
370,Sergio Reguilón,Spurs,DEF,0,26,53,78
370,Sergio Reguilón,Spurs,DEF,0,27,53,78
370,Sergio Reguilón,Spurs,DEF,7,28,52,85
370,Sergio Reguilón,Spurs,DEF,4,29,52,89
370,Sergio Reguilón,Spurs,DEF,5,29,52,94
370,Sergio Reguilón,Spurs,DEF,2,30,52,96
370,Sergio Reguilón,Spurs,DEF,0,31,52,96
370,Sergio Reguilón,Spurs,DEF,6,32,52,102
370,Sergio Reguilón,Spurs,DEF,2,33,51,104
370,Sergio Reguilón,Spurs,DEF,0,34,51,104
370,Sergio Reguilón,Spurs,DEF,0,35,51,104
370,Sergio Reguilón,Spurs,DEF,0,36,51,104
370,Sergio Reguilón,Spurs,DEF,0,36,51,104
370,Sergio Reguilón,Spurs,DEF,0,37,50,104
370,Sergio Reguilón,Spurs,DEF,0,38,50,104
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,2,1,55,2
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,2,2,55,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,3,54,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,4,54,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,5,53,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,6,53,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,7,52,4
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,4,8,52,8
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,1,9,52,9
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,10,52,9
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,1,11,52,10
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,0,12,52,10
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,6,13,52,16
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,5,14,52,21
26,Gabriel Teodoro Martinelli Silva,Arsenal,MID,3,15,52,24
