player_id,player_name,team_name,position_name,round,value,total_points,cum_points
112,Nick Pope,Burnley,GKP,36,53,2,120
112,Nick Pope,Burnley,GKP,37,53,3,123
112,Nick Pope,Burnley,GKP,37,53,5,128
112,Nick Pope,Burnley,GKP,38,53,2,130
162,Tyrick Mitchell,Crystal Palace,DEF,1,45,1,1
162,Tyrick Mitchell,Crystal Palace,DEF,2,45,6,7
162,Tyrick Mitchell,Crystal Palace,DEF,3,45,1,8
162,Tyrick Mitchell,Crystal Palace,DEF,4,45,6,14
162,Tyrick Mitchell,Crystal Palace,DEF,5,45,1,15
162,Tyrick Mitchell,Crystal Palace,DEF,6,45,2,17
162,Tyrick Mitchell,Crystal Palace,DEF,7,45,1,18
162,Tyrick Mitchell,Crystal Palace,DEF,8,45,1,19
162,Tyrick Mitchell,Crystal Palace,DEF,9,45,7,26
162,Tyrick Mitchell,Crystal Palace,DEF,10,45,6,32
162,Tyrick Mitchell,Crystal Palace,DEF,11,45,6,38
162,Tyrick Mitchell,Crystal Palace,DEF,12,45,1,39
162,Tyrick Mitchell,Crystal Palace,DEF,13,45,1,40
162,Tyrick Mitchell,Crystal Palace,DEF,14,45,2,42
162,Tyrick Mitchell,Crystal Palace,DEF,15,45,2,44
162,Tyrick Mitchell,Crystal Palace,DEF,16,45,2,46
162,Tyrick Mitchell,Crystal Palace,DEF,17,45,1,47
162,Tyrick Mitchell,Crystal Palace,DEF,19,45,1,48
162,Tyrick Mitchell,Crystal Palace,DEF,20,45,8,56
162,Tyrick Mitchell,Crystal Palace,DEF,21,45,1,57
162,Tyrick Mitchell,Crystal Palace,DEF,22,45,2,59
162,Tyrick Mitchell,Crystal Palace,DEF,23,45,1,60
162,Tyrick Mitchell,Crystal Palace,DEF,24,45,2,62
162,Tyrick Mitchell,Crystal Palace,DEF,25,45,6,68
162,Tyrick Mitchell,Crystal Palace,DEF,26,45,2,70
162,Tyrick Mitchell,Crystal Palace,DEF,26,45,5,75
162,Tyrick Mitchell,Crystal Palace,DEF,27,45,2,77
162,Tyrick Mitchell,Crystal Palace,DEF,28,45,7,84
162,Tyrick Mitchell,Crystal Palace,DEF,29,45,6,90
162,Tyrick Mitchell,Crystal Palace,DEF,31,45,7,97
162,Tyrick Mitchell,Crystal Palace,DEF,32,45,0,97
162,Tyrick Mitchell,Crystal Palace,DEF,33,45,2,99
162,Tyrick Mitchell,Crystal Palace,DEF,34,45,0,99
162,Tyrick Mitchell,Crystal Palace,DEF,35,45,0,99
162,Tyrick Mitchell,Crystal Palace,DEF,36,45,1,100
162,Tyrick Mitchell,Crystal Palace,DEF,37,45,2,102
162,Tyrick Mitchell,Crystal Palace,DEF,37,45,1,103
162,Tyrick Mitchell,Crystal Palace,DEF,38,45,6,109
170,Jordan Pickford,Everton,GKP,1,50,2,2
170,Jordan Pickford,Everton,GKP,2,50,1,3
170,Jordan Pickford,Everton,GKP,3,50,6,9
170,Jordan Pickford,Everton,GKP,4,50,3,12
170,Jordan Pickford,Everton,GKP,5,50,0,12
170,Jordan Pickford,Everton,GKP,6,50,6,18
170,Jordan Pickford,Everton,GKP,7,50,3,21
170,Jordan Pickford,Everton,GKP,8,50,3,24
170,Jordan Pickford,Everton,GKP,9,50,1,25
170,Jordan Pickford,Everton,GKP,10,50,1,26
170,Jordan Pickford,Everton,GKP,11,50,6,32
170,Jordan Pickford,Everton,GKP,12,50,2,34
170,Jordan Pickford,Everton,GKP,13,50,3,37
170,Jordan Pickford,Everton,GKP,14,50,1,38
170,Jordan Pickford,Everton,GKP,15,49,2,40
170,Jordan Pickford,Everton,GKP,16,49,2,42
170,Jordan Pickford,Everton,GKP,17,49,8,50
170,Jordan Pickford,Everton,GKP,21,49,1,51
170,Jordan Pickford,Everton,GKP,22,49,1,52
170,Jordan Pickford,Everton,GKP,23,49,2,54
170,Jordan Pickford,Everton,GKP,24,49,4,58
170,Jordan Pickford,Everton,GKP,25,49,6,64
170,Jordan Pickford,Everton,GKP,26,49,4,68
170,Jordan Pickford,Everton,GKP,27,49,4,72
170,Jordan Pickford,Everton,GKP,28,49,1,73
170,Jordan Pickford,Everton,GKP,29,49,2,75
170,Jordan Pickford,Everton,GKP,29,49,0,75
170,Jordan Pickford,Everton,GKP,31,49,2,77
170,Jordan Pickford,Everton,GKP,31,49,1,78
170,Jordan Pickford,Everton,GKP,32,49,9,87
170,Jordan Pickford,Everton,GKP,33,48,2,89
170,Jordan Pickford,Everton,GKP,34,48,1,90
170,Jordan Pickford,Everton,GKP,35,48,10,100
170,Jordan Pickford,Everton,GKP,36,48,6,106
170,Jordan Pickford,Everton,GKP,36,48,6,112
170,Jordan Pickford,Everton,GKP,37,48,2,114
170,Jordan Pickford,Everton,GKP,37,48,2,116
170,Jordan Pickford,Everton,GKP,38,48,0,116
83,Rico Henry,Brentford,DEF,1,45,6,6
83,Rico Henry,Brentford,DEF,2,45,6,12
83,Rico Henry,Brentford,DEF,3,45,2,14
83,Rico Henry,Brentford,DEF,4,45,2,16
83,Rico Henry,Brentford,DEF,5,45,5,21
83,Rico Henry,Brentford,DEF,6,45,1,22
83,Rico Henry,Brentford,DEF,7,45,2,24
83,Rico Henry,Brentford,DEF,8,45,2,26
83,Rico Henry,Brentford,DEF,9,45,1,27
83,Rico Henry,Brentford,DEF,10,45,1,28
83,Rico Henry,Brentford,DEF,11,45,10,38
83,Rico Henry,Brentford,DEF,12,45,7,45
83,Rico Henry,Brentford,DEF,13,45,6,51
83,Rico Henry,Brentford,DEF,14,45,1,52
83,Rico Henry,Brentford,DEF,15,45,0,52
83,Rico Henry,Brentford,DEF,16,45,2,54
83,Rico Henry,Brentford,DEF,19,45,0,54
83,Rico Henry,Brentford,DEF,20,45,0,54
83,Rico Henry,Brentford,DEF,21,45,0,54
83,Rico Henry,Brentford,DEF,21,45,0,54
83,Rico Henry,Brentford,DEF,22,45,1,55
83,Rico Henry,Brentford,DEF,22,45,1,56
83,Rico Henry,Brentford,DEF,23,45,1,57
83,Rico Henry,Brentford,DEF,24,45,1,58
83,Rico Henry,Brentford,DEF,25,45,6,64
83,Rico Henry,Brentford,DEF,26,45,1,65
83,Rico Henry,Brentford,DEF,27,45,1,66
83,Rico Henry,Brentford,DEF,28,45,2,68
83,Rico Henry,Brentford,DEF,29,45,6,74
83,Rico Henry,Brentford,DEF,30,45,1,75
83,Rico Henry,Brentford,DEF,31,45,2,77
83,Rico Henry,Brentford,DEF,32,45,7,84
83,Rico Henry,Brentford,DEF,33,45,2,86
83,Rico Henry,Brentford,DEF,34,45,6,92
83,Rico Henry,Brentford,DEF,35,45,1,93
83,Rico Henry,Brentford,DEF,36,45,6,99
83,Rico Henry,Brentford,DEF,37,45,7,106
83,Rico Henry,Brentford,DEF,38,45,2,108
64,Leandro Trossard,Brighton,MID,1,65,2,2
64,Leandro Trossard,Brighton,MID,2,65,3,5
64,Leandro Trossard,Brighton,MID,3,64,2,7
64,Leandro Trossard,Brighton,MID,4,64,11,18
64,Leandro Trossard,Brighton,MID,5,64,5,23
64,Leandro Trossard,Brighton,MID,6,64,1,24
64,Leandro Trossard,Brighton,MID,7,64,3,27
64,Leandro Trossard,Brighton,MID,8,64,3,30
64,Leandro Trossard,Brighton,MID,9,64,2,32
64,Leandro Trossard,Brighton,MID,10,64,9,41
64,Leandro Trossard,Brighton,MID,11,64,10,51
64,Leandro Trossard,Brighton,MID,12,65,2,53
64,Leandro Trossard,Brighton,MID,13,65,3,56
64,Leandro Trossard,Brighton,MID,14,65,2,58
64,Leandro Trossard,Brighton,MID,15,65,2,60
64,Leandro Trossard,Brighton,MID,17,63,2,62
64,Leandro Trossard,Brighton,MID,19,62,6,68
64,Leandro Trossard,Brighton,MID,20,62,0,68
64,Leandro Trossard,Brighton,MID,21,62,2,70
64,Leandro Trossard,Brighton,MID,22,61,2,72
64,Leandro Trossard,Brighton,MID,22,61,1,73
64,Leandro Trossard,Brighton,MID,23,61,2,75
64,Leandro Trossard,Brighton,MID,25,60,0,75
64,Leandro Trossard,Brighton,MID,25,60,1,76
64,Leandro Trossard,Brighton,MID,26,60,1,77
64,Leandro Trossard,Brighton,MID,27,60,1,78
64,Leandro Trossard,Brighton,MID,28,59,2,80
64,Leandro Trossard,Brighton,MID,29,59,2,82
64,Leandro Trossard,Brighton,MID,29,59,2,84
64,Leandro Trossard,Brighton,MID,31,59,3,87
64,Leandro Trossard,Brighton,MID,32,58,8,95
64,Leandro Trossard,Brighton,MID,33,58,11,106
64,Leandro Trossard,Brighton,MID,33,58,0,106
64,Leandro Trossard,Brighton,MID,34,58,7,113
64,Leandro Trossard,Brighton,MID,35,58,8,121
64,Leandro Trossard,Brighton,MID,36,58,17,138
64,Leandro Trossard,Brighton,MID,37,59,3,141
64,Leandro Trossard,Brighton,MID,38,59,0,141
38,Tyrone Mings,Aston Villa,DEF,1,50,0,0
38,Tyrone Mings,Aston Villa,DEF,2,50,15,15
38,Tyrone Mings,Aston Villa,DEF,3,50,0,15
38,Tyrone Mings,Aston Villa,DEF,4,50,0,15
38,Tyrone Mings,Aston Villa,DEF,5,50,6,21
38,Tyrone Mings,Aston Villa,DEF,6,50,7,28
38,Tyrone Mings,Aston Villa,DEF,7,50,1,29
38,Tyrone Mings,Aston Villa,DEF,8,50,0,29
38,Tyrone Mings,Aston Villa,DEF,9,50,0,29
38,Tyrone Mings,Aston Villa,DEF,10,50,0,29
38,Tyrone Mings,Aston Villa,DEF,11,49,2,31
38,Tyrone Mings,Aston Villa,DEF,12,49,15,46
38,Tyrone Mings,Aston Villa,DEF,13,49,2,48
38,Tyrone Mings,Aston Villa,DEF,14,49,1,49
38,Tyrone Mings,Aston Villa,DEF,15,49,2,51
38,Tyrone Mings,Aston Villa,DEF,16,49,2,53
38,Tyrone Mings,Aston Villa,DEF,17,49,7,60
38,Tyrone Mings,Aston Villa,DEF,19,50,0,60
38,Tyrone Mings,Aston Villa,DEF,21,50,0,60
38,Tyrone Mings,Aston Villa,DEF,22,50,1,61
38,Tyrone Mings,Aston Villa,DEF,23,50,6,67
38,Tyrone Mings,Aston Villa,DEF,24,50,1,68
38,Tyrone Mings,Aston Villa,DEF,25,50,2,70
38,Tyrone Mings,Aston Villa,DEF,26,50,2,72
38,Tyrone Mings,Aston Villa,DEF,27,50,11,83
38,Tyrone Mings,Aston Villa,DEF,28,50,6,89
38,Tyrone Mings,Aston Villa,DEF,28,50,8,97
38,Tyrone Mings,Aston Villa,DEF,29,50,1,98
38,Tyrone Mings,Aston Villa,DEF,30,50,1,99
38,Tyrone Mings,Aston Villa,DEF,31,50,1,100
38,Tyrone Mings,Aston Villa,DEF,32,50,0,100
38,Tyrone Mings,Aston Villa,DEF,34,50,6,106
38,Tyrone Mings,Aston Villa,DEF,35,50,6,112
38,Tyrone Mings,Aston Villa,DEF,36,50,2,114
38,Tyrone Mings,Aston Villa,DEF,36,50,1,115
38,Tyrone Mings,Aston Villa,DEF,37,50,1,116
38,Tyrone Mings,Aston Villa,DEF,37,50,2,118
38,Tyrone Mings,Aston Villa,DEF,38,50,0,118
439,Max Kilman,Wolves,DEF,1,45,2,2
439,Max Kilman,Wolves,DEF,2,45,2,4
439,Max Kilman,Wolves,DEF,3,45,2,6
439,Max Kilman,Wolves,DEF,4,45,5,11
439,Max Kilman,Wolves,DEF,5,45,1,12
439,Max Kilman,Wolves,DEF,6,45,6,18
439,Max Kilman,Wolves,DEF,7,45,2,20
439,Max Kilman,Wolves,DEF,8,45,1,21
439,Max Kilman,Wolves,DEF,9,45,1,22
439,Max Kilman,Wolves,DEF,10,45,8,30
439,Max Kilman,Wolves,DEF,11,45,1,31
439,Max Kilman,Wolves,DEF,12,45,6,37
439,Max Kilman,Wolves,DEF,13,45,6,43
439,Max Kilman,Wolves,DEF,14,45,6,49
439,Max Kilman,Wolves,DEF,15,45,2,51
439,Max Kilman,Wolves,DEF,16,45,2,53
439,Max Kilman,Wolves,DEF,17,45,6,59
439,Max Kilman,Wolves,DEF,18,45,6,65
439,Max Kilman,Wolves,DEF,21,45,7,72
439,Max Kilman,Wolves,DEF,22,45,5,77
439,Max Kilman,Wolves,DEF,23,45,2,79
439,Max Kilman,Wolves,DEF,24,45,2,81
439,Max Kilman,Wolves,DEF,25,45,7,88
439,Max Kilman,Wolves,DEF,26,46,2,90
439,Max Kilman,Wolves,DEF,26,46,1,91
439,Max Kilman,Wolves,DEF,27,46,2,93
439,Max Kilman,Wolves,DEF,28,46,1,94
439,Max Kilman,Wolves,DEF,28,46,0,94
439,Max Kilman,Wolves,DEF,29,46,8,102
439,Max Kilman,Wolves,DEF,30,46,0,102
439,Max Kilman,Wolves,DEF,31,46,2,104
439,Max Kilman,Wolves,DEF,32,46,2,106
439,Max Kilman,Wolves,DEF,34,45,0,106
439,Max Kilman,Wolves,DEF,35,45,0,106
439,Max Kilman,Wolves,DEF,36,45,0,106
439,Max Kilman,Wolves,DEF,36,45,0,106
439,Max Kilman,Wolves,DEF,37,45,0,106
439,Max Kilman,Wolves,DEF,38,45,0,106
30,Emiliano Martínez,Aston Villa,GKP,1,55,2,2
30,Emiliano Martínez,Aston Villa,GKP,2,55,5,7
30,Emiliano Martínez,Aston Villa,GKP,3,55,2,9
30,Emiliano Martínez,Aston Villa,GKP,4,55,0,9
30,Emiliano Martínez,Aston Villa,GKP,5,55,8,17
30,Emiliano Martínez,Aston Villa,GKP,6,55,9,26
30,Emiliano Martínez,Aston Villa,GKP,7,55,4,30
30,Emiliano Martínez,Aston Villa,GKP,8,55,1,31
30,Emiliano Martínez,Aston Villa,GKP,9,55,10,41
30,Emiliano Martínez,Aston Villa,GKP,10,55,1,42
30,Emiliano Martínez,Aston Villa,GKP,11,55,2,44
30,Emiliano Martínez,Aston Villa,GKP,12,55,6,50
30,Emiliano Martínez,Aston Villa,GKP,13,55,2,52
30,Emiliano Martínez,Aston Villa,GKP,14,55,2,54
30,Emiliano Martínez,Aston Villa,GKP,15,55,3,57
30,Emiliano Martínez,Aston Villa,GKP,16,55,3,60
30,Emiliano Martínez,Aston Villa,GKP,17,55,7,67
30,Emiliano Martínez,Aston Villa,GKP,19,55,0,67
30,Emiliano Martínez,Aston Villa,GKP,21,55,1,68
30,Emiliano Martínez,Aston Villa,GKP,22,55,2,70
30,Emiliano Martínez,Aston Villa,GKP,23,55,5,75
30,Emiliano Martínez,Aston Villa,GKP,24,55,2,77
30,Emiliano Martínez,Aston Villa,GKP,25,55,2,79
30,Emiliano Martínez,Aston Villa,GKP,26,55,3,82
30,Emiliano Martínez,Aston Villa,GKP,27,55,5,87
30,Emiliano Martínez,Aston Villa,GKP,28,55,6,93
30,Emiliano Martínez,Aston Villa,GKP,28,55,6,99
30,Emiliano Martínez,Aston Villa,GKP,29,55,1,100
30,Emiliano Martínez,Aston Villa,GKP,30,55,3,103
30,Emiliano Martínez,Aston Villa,GKP,31,55,2,105
30,Emiliano Martínez,Aston Villa,GKP,32,55,0,105
30,Emiliano Martínez,Aston Villa,GKP,34,55,6,111
30,Emiliano Martínez,Aston Villa,GKP,35,55,7,118
30,Emiliano Martínez,Aston Villa,GKP,36,55,3,121
30,Emiliano Martínez,Aston Villa,GKP,36,55,2,123
30,Emiliano Martínez,Aston Villa,GKP,37,55,3,126
30,Emiliano Martínez,Aston Villa,GKP,37,55,3,129
30,Emiliano Martínez,Aston Villa,GKP,38,55,0,129
558,Martin Ødegaard,Arsenal,MID,2,55,0,0
558,Martin Ødegaard,Arsenal,MID,3,55,2,2
558,Martin Ødegaard,Arsenal,MID,4,55,3,5
558,Martin Ødegaard,Arsenal,MID,5,55,11,16
558,Martin Ødegaard,Arsenal,MID,6,55,1,17
558,Martin Ødegaard,Arsenal,MID,7,55,3,20
558,Martin Ødegaard,Arsenal,MID,8,55,2,22
558,Martin Ødegaard,Arsenal,MID,9,55,1,23
558,Martin Ødegaard,Arsenal,MID,10,55,1,24
558,Martin Ødegaard,Arsenal,MID,11,55,1,25
558,Martin Ødegaard,Arsenal,MID,12,55,1,26
558,Martin Ødegaard,Arsenal,MID,13,54,3,29
558,Martin Ødegaard,Arsenal,MID,14,54,7,36
558,Martin Ødegaard,Arsenal,MID,15,54,7,43
558,Martin Ødegaard,Arsenal,MID,16,54,8,51
558,Martin Ødegaard,Arsenal,MID,17,55,3,54
558,Martin Ødegaard,Arsenal,MID,18,55,7,61
558,Martin Ødegaard,Arsenal,MID,19,56,9,70
558,Martin Ødegaard,Arsenal,MID,21,56,2,72
558,Martin Ødegaard,Arsenal,MID,23,56,3,75
558,Martin Ødegaard,Arsenal,MID,24,56,3,78
558,Martin Ødegaard,Arsenal,MID,26,55,2,80
558,Martin Ødegaard,Arsenal,MID,26,55,2,82
558,Martin Ødegaard,Arsenal,MID,28,55,8,90
558,Martin Ødegaard,Arsenal,MID,29,55,3,93
558,Martin Ødegaard,Arsenal,MID,29,55,2,95
558,Martin Ødegaard,Arsenal,MID,30,55,3,98
558,Martin Ødegaard,Arsenal,MID,31,55,2,100
558,Martin Ødegaard,Arsenal,MID,32,55,7,107
558,Martin Ødegaard,Arsenal,MID,33,56,2,109
558,Martin Ødegaard,Arsenal,MID,33,56,5,114
558,Martin Ødegaard,Arsenal,MID,34,56,2,116
558,Martin Ødegaard,Arsenal,MID,35,56,2,118
558,Martin Ødegaard,Arsenal,MID,36,56,2,120
558,Martin Ødegaard,Arsenal,MID,36,56,1,121
558,Martin Ødegaard,Arsenal,MID,37,56,2,123
558,Martin Ødegaard,Arsenal,MID,38,56,8,131
419,Saïd Benrahma,West Ham,MID,1,60,12,12
419,Saïd Benrahma,West Ham,MID,2,61,12,24
419,Saïd Benrahma,West Ham,MID,3,63,2,26
419,Saïd Benrahma,West Ham,MID,4,64,3,29
419,Saïd Benrahma,West Ham,MID,5,64,10,39
419,Saïd Benrahma,West Ham,MID,6,65,3,42
419,Saïd Benrahma,West Ham,MID,7,66,2,44
419,Saïd Benrahma,West Ham,MID,8,66,3,47
419,Saïd Benrahma,West Ham,MID,9,66,3,50
419,Saïd Benrahma,West Ham,MID,10,65,5,55
419,Saïd Benrahma,West Ham,MID,11,64,2,57
419,Saïd Benrahma,West Ham,MID,12,64,2,59
419,Saïd Benrahma,West Ham,MID,13,63,1,60
419,Saïd Benrahma,West Ham,MID,14,62,3,63
419,Saïd Benrahma,West Ham,MID,15,61,1,64
419,Saïd Benrahma,West Ham,MID,16,60,3,67
419,Saïd Benrahma,West Ham,MID,17,60,1,68
419,Saïd Benrahma,West Ham,MID,19,59,7,75
419,Saïd Benrahma,West Ham,MID,20,59,8,83
419,Saïd Benrahma,West Ham,MID,21,59,6,89
419,Saïd Benrahma,West Ham,MID,21,59,0,89
419,Saïd Benrahma,West Ham,MID,22,59,0,89
419,Saïd Benrahma,West Ham,MID,23,59,0,89
419,Saïd Benrahma,West Ham,MID,24,59,1,90
419,Saïd Benrahma,West Ham,MID,25,59,1,91
419,Saïd Benrahma,West Ham,MID,26,59,2,93
419,Saïd Benrahma,West Ham,MID,27,59,0,93
419,Saïd Benrahma,West Ham,MID,28,59,1,94
419,Saïd Benrahma,West Ham,MID,29,59,11,105
419,Saïd Benrahma,West Ham,MID,30,59,8,113
419,Saïd Benrahma,West Ham,MID,31,59,2,115
419,Saïd Benrahma,West Ham,MID,32,59,1,116
419,Saïd Benrahma,West Ham,MID,33,59,1,117
419,Saïd Benrahma,West Ham,MID,34,59,3,120
419,Saïd Benrahma,West Ham,MID,35,59,2,122
419,Saïd Benrahma,West Ham,MID,36,59,16,138
419,Saïd Benrahma,West Ham,MID,37,59,0,138
419,Saïd Benrahma,West Ham,MID,38,59,0,138
144,Conor Gallagher,Crystal Palace,MID,1,55,0,0
144,Conor Gallagher,Crystal Palace,MID,2,55,3,3
144,Conor Gallagher,Crystal Palace,MID,3,55,15,18
144,Conor Gallagher,Crystal Palace,MID,4,55,8,26
144,Conor Gallagher,Crystal Palace,MID,5,56,2,28
144,Conor Gallagher,Crystal Palace,MID,6,57,4,32
144,Conor Gallagher,Crystal Palace,MID,7,57,2,34
144,Conor Gallagher,Crystal Palace,MID,8,57,2,36
144,Conor Gallagher,Crystal Palace,MID,9,57,2,38
144,Conor Gallagher,Crystal Palace,MID,10,56,13,51
144,Conor Gallagher,Crystal Palace,MID,11,57,11,62
144,Conor Gallagher,Crystal Palace,MID,12,59,5,67
144,Conor Gallagher,Crystal Palace,MID,13,61,2,69
144,Conor Gallagher,Crystal Palace,MID,14,61,1,70
144,Conor Gallagher,Crystal Palace,MID,15,62,2,72
144,Conor Gallagher,Crystal Palace,MID,16,61,15,87
144,Conor Gallagher,Crystal Palace,MID,17,62,2,89
144,Conor Gallagher,Crystal Palace,MID,19,61,2,91
144,Conor Gallagher,Crystal Palace,MID,20,61,0,91
144,Conor Gallagher,Crystal Palace,MID,21,62,0,91
144,Conor Gallagher,Crystal Palace,MID,22,61,9,100
144,Conor Gallagher,Crystal Palace,MID,23,61,1,101
144,Conor Gallagher,Crystal Palace,MID,24,62,1,102
144,Conor Gallagher,Crystal Palace,MID,25,62,3,105
144,Conor Gallagher,Crystal Palace,MID,26,62,0,105
144,Conor Gallagher,Crystal Palace,MID,26,62,12,117
144,Conor Gallagher,Crystal Palace,MID,27,62,2,119
144,Conor Gallagher,Crystal Palace,MID,28,62,2,121
144,Conor Gallagher,Crystal Palace,MID,29,61,2,123
144,Conor Gallagher,Crystal Palace,MID,31,61,3,126
144,Conor Gallagher,Crystal Palace,MID,32,61,1,127
144,Conor Gallagher,Crystal Palace,MID,33,61,0,127
144,Conor Gallagher,Crystal Palace,MID,34,61,3,130
144,Conor Gallagher,Crystal Palace,MID,35,61,2,132
144,Conor Gallagher,Crystal Palace,MID,36,60,3,135
144,Conor Gallagher,Crystal Palace,MID,37,60,1,136
144,Conor Gallagher,Crystal Palace,MID,37,60,1,137
144,Conor Gallagher,Crystal Palace,MID,38,60,3,140
364,Ben Davies,Spurs,DEF,1,45,0,0
364,Ben Davies,Spurs,DEF,2,45,0,0
364,Ben Davies,Spurs,DEF,3,45,0,0
364,Ben Davies,Spurs,DEF,4,44,0,0
364,Ben Davies,Spurs,DEF,5,44,0,0
364,Ben Davies,Spurs,DEF,6,44,0,0
364,Ben Davies,Spurs,DEF,7,44,0,0
364,Ben Davies,Spurs,DEF,8,44,0,0
364,Ben Davies,Spurs,DEF,9,44,0,0
364,Ben Davies,Spurs,DEF,10,44,0,0
364,Ben Davies,Spurs,DEF,11,44,6,6
364,Ben Davies,Spurs,DEF,12,44,2,8
364,Ben Davies,Spurs,DEF,14,44,6,14
364,Ben Davies,Spurs,DEF,15,44,15,29
364,Ben Davies,Spurs,DEF,18,44,0,29
364,Ben Davies,Spurs,DEF,19,45,0,29
364,Ben Davies,Spurs,DEF,20,45,2,31
364,Ben Davies,Spurs,DEF,21,45,6,37
364,Ben Davies,Spurs,DEF,22,45,1,38
364,Ben Davies,Spurs,DEF,23,45,1,39
364,Ben Davies,Spurs,DEF,24,45,1,40
364,Ben Davies,Spurs,DEF,25,45,1,41
364,Ben Davies,Spurs,DEF,26,45,1,42
364,Ben Davies,Spurs,DEF,26,45,2,44
364,Ben Davies,Spurs,DEF,27,45,5,49
364,Ben Davies,Spurs,DEF,28,44,6,55
364,Ben Davies,Spurs,DEF,29,44,1,56
364,Ben Davies,Spurs,DEF,29,44,6,62
364,Ben Davies,Spurs,DEF,30,44,2,64
364,Ben Davies,Spurs,DEF,31,44,8,72
364,Ben Davies,Spurs,DEF,32,44,6,78
364,Ben Davies,Spurs,DEF,33,44,2,80
364,Ben Davies,Spurs,DEF,34,44,6,86
364,Ben Davies,Spurs,DEF,35,45,1,87
364,Ben Davies,Spurs,DEF,36,45,1,88
364,Ben Davies,Spurs,DEF,36,45,5,93
364,Ben Davies,Spurs,DEF,37,45,6,99
364,Ben Davies,Spurs,DEF,38,45,6,105
315,Teemu Pukki,Norwich,FWD,1,60,2,2
315,Teemu Pukki,Norwich,FWD,2,60,2,4
315,Teemu Pukki,Norwich,FWD,3,59,7,11
315,Teemu Pukki,Norwich,FWD,4,59,2,13
315,Teemu Pukki,Norwich,FWD,5,59,6,19
315,Teemu Pukki,Norwich,FWD,6,59,2,21
315,Teemu Pukki,Norwich,FWD,7,59,2,23
315,Teemu Pukki,Norwich,FWD,8,59,1,24
315,Teemu Pukki,Norwich,FWD,9,59,2,26
315,Teemu Pukki,Norwich,FWD,10,58,2,28
315,Teemu Pukki,Norwich,FWD,11,58,9,37
315,Teemu Pukki,Norwich,FWD,12,58,8,45
315,Teemu Pukki,Norwich,FWD,13,58,2,47
315,Teemu Pukki,Norwich,FWD,14,58,8,55
315,Teemu Pukki,Norwich,FWD,15,59,1,56
315,Teemu Pukki,Norwich,FWD,16,59,2,58
315,Teemu Pukki,Norwich,FWD,17,59,2,60
315,Teemu Pukki,Norwich,FWD,19,59,2,62
315,Teemu Pukki,Norwich,FWD,20,59,0,62
315,Teemu Pukki,Norwich,FWD,21,59,2,64
315,Teemu Pukki,Norwich,FWD,22,58,1,65
315,Teemu Pukki,Norwich,FWD,23,58,5,70
315,Teemu Pukki,Norwich,FWD,24,58,9,79
315,Teemu Pukki,Norwich,FWD,25,58,2,81
315,Teemu Pukki,Norwich,FWD,26,58,2,83
315,Teemu Pukki,Norwich,FWD,27,58,1,84
315,Teemu Pukki,Norwich,FWD,28,58,8,92
315,Teemu Pukki,Norwich,FWD,28,58,7,99
315,Teemu Pukki,Norwich,FWD,29,58,5,104
315,Teemu Pukki,Norwich,FWD,31,59,2,106
315,Teemu Pukki,Norwich,FWD,32,59,9,115
315,Teemu Pukki,Norwich,FWD,33,59,9,124
315,Teemu Pukki,Norwich,FWD,34,60,2,126
315,Teemu Pukki,Norwich,FWD,35,61,2,128
315,Teemu Pukki,Norwich,FWD,36,61,2,130
315,Teemu Pukki,Norwich,FWD,36,61,2,132
315,Teemu Pukki,Norwich,FWD,37,61,8,140
315,Teemu Pukki,Norwich,FWD,38,61,2,142
67,Ben White,Arsenal,DEF,1,45,1,1
67,Ben White,Arsenal,DEF,2,45,0,1
67,Ben White,Arsenal,DEF,3,44,0,1
67,Ben White,Arsenal,DEF,4,44,5,6
67,Ben White,Arsenal,DEF,5,44,7,13
67,Ben White,Arsenal,DEF,6,44,2,15
67,Ben White,Arsenal,DEF,7,44,7,22
67,Ben White,Arsenal,DEF,8,44,1,23
67,Ben White,Arsenal,DEF,9,44,2,25
67,Ben White,Arsenal,DEF,10,44,6,31
67,Ben White,Arsenal,DEF,11,44,8,39
67,Ben White,Arsenal,DEF,12,44,0,39
67,Ben White,Arsenal,DEF,13,44,6,45
67,Ben White,Arsenal,DEF,14,44,1,46
67,Ben White,Arsenal,DEF,15,44,1,47
67,Ben White,Arsenal,DEF,16,44,6,53
67,Ben White,Arsenal,DEF,17,44,6,59
67,Ben White,Arsenal,DEF,18,45,2,61
67,Ben White,Arsenal,DEF,19,45,6,67
67,Ben White,Arsenal,DEF,21,45,1,68
67,Ben White,Arsenal,DEF,23,45,8,76
67,Ben White,Arsenal,DEF,24,45,7,83
67,Ben White,Arsenal,DEF,26,45,2,85
67,Ben White,Arsenal,DEF,26,45,2,87
67,Ben White,Arsenal,DEF,28,45,1,88
67,Ben White,Arsenal,DEF,29,45,7,95
67,Ben White,Arsenal,DEF,29,45,1,96
67,Ben White,Arsenal,DEF,30,45,7,103
67,Ben White,Arsenal,DEF,31,45,1,104
67,Ben White,Arsenal,DEF,32,46,1,105
67,Ben White,Arsenal,DEF,33,46,1,106
67,Ben White,Arsenal,DEF,33,46,1,107
67,Ben White,Arsenal,DEF,34,46,2,109
67,Ben White,Arsenal,DEF,35,46,0,109
67,Ben White,Arsenal,DEF,36,46,0,109
67,Ben White,Arsenal,DEF,36,46,0,109
67,Ben White,Arsenal,DEF,37,46,-2,107
